mqap_id,country,address,lng,city,group_sic_code_name_ext,group_sic_code,side_of_street,disp_lng,phone,group_sic_code_ext,group_sic_code_name,name,disp_lat,state,id,postal_code,mqap_geography,lat
ad8e4e88-457e-4b3f-9e7f-0a645d839dd8,US,440 L St NW,-77.017236,Washington,Condominiums,651301.0,L,-77.017236,+(1)-(202)-8989031,651301.0,Condominiums,City Vista Condo Association,38.903733,DC,367106780,20001,"{'latLng': {'lng': -77.017236, 'lat': 38.903733}}",38.903733
89b04c2d-22ee-4ca9-a5d9-593182c98327,US,440 L St NW,-77.017236,Washington,Parking Garages,752102.0,L,-77.017236,,752102.0,Parking Garages,City Vista - Lot 678,38.903733,DC,362110631,20001,"{'latLng': {'lng': -77.017236, 'lat': 38.903733}}",38.903733
a5d3634c-7f0d-4ee3-8367-6d6846db4ef7,US,1113 7th St NW,-77.021914,Washington,,,R,-77.021914,+(1)-(202)-4080251,,,United House Of Prayer Office Of Council,38.904749,DC,362550439,20001,"{'latLng': {'lng': -77.021914, 'lat': 38.904749}}",38.904749
f7c96f31-f2f3-405e-ad21-978d40d27c71,US,1111 7th St NW,-77.021914,Washington,Copiers,504403.0,R,-77.021914,+(1)-(202)-6821400,504403.0,Copiers,Miller Copying Service,38.904727,DC,2448739,20001,"{'latLng': {'lng': -77.021914, 'lat': 38.904727}}",38.904727
6505624a-c217-4eae-b520-d56d721b4b2f,US,1840 6th St NW,-77.019945,Washington,,,L,-77.020196,+(1)-(202)-7355895,,,Bistro Bohem,38.915391,DC,305806474,20001,"{'latLng': {'lng': -77.019945, 'lat': 38.915379}}",38.915379
07f211fd-aa32-420f-9fbc-ee51f5669e81,US,490 L St NW,-77.018708,Washington,Coffee Shops,581228.0,L,-77.018683,+(1)-(202)-7192435,581228.0,Coffee Shops,Starbucks,38.903579,DC,44192294,20001,"{'latLng': {'lng': -77.018708, 'lat': 38.903723}}",38.903723
31087331-f542-4096-8609-07ed589eccd3,US,490 L St NW,-77.018708,Washington,Banks,602101.0,L,-77.018683,+(1)-(202)-2892054,602101.0,Banks,Wells Fargo Bank,38.903579,DC,368277521,20001,"{'latLng': {'lng': -77.018708, 'lat': 38.903723}}",38.903723
a31c0045-a318-4a08-b582-2187f3ce939f,US,490 L St NW,-77.018708,Washington,Dvd Sales & Service,573132.0,L,-77.018683,+(1)-(866)-7332693,573132.0,Dvd Sales & Service,Redbox,38.903579,DC,284108024,20001,"{'latLng': {'lng': -77.018708, 'lat': 38.903723}}",38.903723
03118f2b-cb21-41a3-af86-419ca8ff2bfe,US,490 L St NW,-77.018708,Washington,,,L,-77.018683,+(1)-(202)-7195455,,,Abracadabra Locksmith,38.903579,DC,366737079,20001,"{'latLng': {'lng': -77.018708, 'lat': 38.903723}}",38.903723
a2354b3d-daa8-4586-9433-47acb7e41b55,US,490 L St NW,-77.018708,Washington,Food Markets,541101.0,L,-77.018683,+(1)-(202)-7192439,541101.0,Food Markets,Safeway,38.903579,DC,270080108,20001,"{'latLng': {'lng': -77.018708, 'lat': 38.903723}}",38.903723
dde8e6df-1ef9-4492-83f9-ba13d0136e8a,US,1219 9th St NW,-77.023981,Washington,(All) Restaurants,581208.0,R,-77.023981,+(1)-(202)-2898158,581208.0,(All) Restaurants,Old Dominion Brew House,38.90627,DC,265239674,20001,"{'latLng': {'lng': -77.023981, 'lat': 38.90627}}",38.90627
792d7100-2160-44d6-ae0c-5e1e3bd0a81f,US,1219 9th St NW,-77.023981,Washington,,,R,-77.023981,+(1)-(202)-7195472,,,And Locksmiths,38.90627,DC,361966156,20001,"{'latLng': {'lng': -77.023981, 'lat': 38.90627}}",38.90627
2471392d-b412-4aa1-a654-ce834a2de263,US,29 Florida Ave NW,-77.010171,Washington,,,R,-77.010002,+(1)-(202)-5605430,,,Ecotech Pest Management,38.911423,DC,361734738,20001,"{'latLng': {'lng': -77.010171, 'lat': 38.911281}}",38.911281
7e464a42-282f-4460-9d2c-7497fd0c2c3c,US,27 O St NW,-77.010011,Washington,Construction Building Contractors,152130.0,R,-77.010011,+(1)-(202)-6272201,152130.0,Construction Building Contractors,Hamel Builders,38.908567,DC,368807935,20001,"{'latLng': {'lng': -77.010011, 'lat': 38.908567}}",38.908567
cf8b14f8-f19e-44d9-82cb-e55162e9f649,US,27 O St NW,-77.010011,Washington,,,R,-77.010011,+(1)-(202)-9690835,,,Expert Locksmith,38.908567,DC,362471646,20001,"{'latLng': {'lng': -77.010011, 'lat': 38.908567}}",38.908567
eba56ba7-1f87-4e15-8923-43dd764e74ea,US,501 New York Ave NW,-77.01946,Washington,,,R,-77.019541,+(1)-(202)-6985571,,,Police Department of District,38.903975,DC,345582679,20001,"{'latLng': {'lng': -77.01946, 'lat': 38.903796}}",38.903796
e4a846e8-ec54-42de-8117-d0db684a22b0,US,55 M St NW,-77.011746,Washington,Real Estate Agents,653118.0,R,-77.011732,+(1)-(202)-3710272,653118.0,Real Estate Agents,Julius Hobson Plaza Condominium,38.906145,DC,276201325,20001,"{'latLng': {'lng': -77.011746, 'lat': 38.905658}}",38.905658
0537d695-78d3-4ee7-aa5e-cdc269b385f5,US,25 Florida Ave NW,-77.010067,Washington,Barbers,724101.0,R,-77.009908,+(1)-(202)-5885959,724101.0,Barbers,Fiddleheads,38.911335,DC,284064170,20001,"{'latLng': {'lng': -77.010067, 'lat': 38.911238}}",38.911238
4f56948c-0e04-4b3c-89ca-c8fabf430589,US,922 N St NW,-77.024837,Washington,(All) Restaurants,581208.0,L,-77.024845,+(1)-(202)-4089724,581208.0,(All) Restaurants,Rogue 24,38.906999,DC,274563990,20001,"{'latLng': {'lng': -77.024837, 'lat': 38.907223}}",38.907223
65f2aafc-3112-40e3-9461-29955a5b7be7,US,934 P St NW,-77.025495,Washington,,,L,-77.025513,+(1)-(202)-7479403,,,Capitol Locksmith 24 7,38.909411,DC,362048489,20001,"{'latLng': {'lng': -77.025495, 'lat': 38.909635}}",38.909635
27c78752-25a5-426c-8f86-3b67e94d71cf,US,416 T St NW,-77.018182,Washington,,,L,-77.018149,+(1)-(202)-9690837,,,Emergency Locksmith of Washington,38.915655,DC,362787890,20001,"{'latLng': {'lng': -77.018182, 'lat': 38.915834}}",38.915834
d3297edc-420e-4687-8286-50fdef28d6e3,US,509 T St NW,-77.018991,Washington,(All) Doctors,801101.0,R,-77.019004,+(1)-(202)-4629409,801101.0,(All) Doctors,Lilliann Williams DR,38.915926,DC,361931340,20001,"{'latLng': {'lng': -77.018991, 'lat': 38.915762}}",38.915762
36b9869f-3fa2-4e06-b1b8-f497bc72dced,US,606 Florida Ave NW,-77.020172,Washington,Barbers,724101.0,L,-77.020285,+(1)-(202)-5189505,724101.0,Barbers,Reese's Unisex Barber Shop,38.915399,DC,2449286,20001,"{'latLng': {'lng': -77.020172, 'lat': 38.915536}}",38.915536
23a5059a-1adb-4c12-a2e2-ecc18ccafee9,US,1200 9th St NW,-77.023984,Washington,Wines Retail,592103.0,L,-77.024151,+(1)-(202)-2891414,592103.0,Wines Retail,Pour Liquor and More,38.906006,DC,2450106,20001,"{'latLng': {'lng': -77.023984, 'lat': 38.905996}}",38.905996
76c5a4e1-24b5-4bc6-a29c-5ff3e5718269,US,917 N St NW,-77.02491,Washington,Church Organizations,866104.0,R,-77.024911,+(1)-(202)-2324294,866104.0,Church Organizations,Salem Baptist Church,38.907486,DC,2450321,20001,"{'latLng': {'lng': -77.02491, 'lat': 38.907223}}",38.907223
8368afaa-10c9-409b-a2b8-0f3356824e42,US,1206 9th St NW,-77.023984,Washington,Barbers,724101.0,L,-77.024151,+(1)-(202)-7899253,724101.0,Barbers,Cuttin Up Barber Shop,38.90598,DC,264490006,20001,"{'latLng': {'lng': -77.023984, 'lat': 38.905968}}",38.905968
3ae2ca7f-6fc0-41b7-8a25-39b188a6cbbf,US,24 Hanover Pl NW,-77.009971,Washington,News Service,738301.0,L,-77.009971,+(1)-(202)-3321397,738301.0,News Service,Triple Team Entertainment,38.907765,DC,361598548,20001,"{'latLng': {'lng': -77.009971, 'lat': 38.907907}}",38.907907
dc30a201-7443-4af9-ad97-68b42860bda9,US,1208 9th St NW,-77.023985,Washington,Barbers,724101.0,L,-77.024151,+(1)-(202)-5065662,724101.0,Barbers,Diversity9,38.905938,DC,368304317,20001,"{'latLng': {'lng': -77.023985, 'lat': 38.905923}}",38.905923
879fce0f-13c4-457c-a76d-b57263d5790b,US,531 T St NW,-77.019746,Washington,,,R,-77.019744,+(1)-(202)-2321357,,,T Street & Associates,38.915915,DC,43813485,20001,"{'latLng': {'lng': -77.019746, 'lat': 38.915699}}",38.915699
a9fb5377-a255-458a-8c58-e90c86f41c4f,US,938 P St NW,-77.02563,Washington,,,L,-77.025653,+(1)-(202)-8032376,,,Bullard-Betts,38.909409,DC,283925307,20001,"{'latLng': {'lng': -77.02563, 'lat': 38.909636}}",38.909636
d4a06810-46dc-4746-814a-5d3e76672f22,US,1825 7th St NW,-77.021914,Washington,Apartments,651303.0,R,-77.021914,+(1)-(202)-5109251,651303.0,Apartments,7th Flats,38.914968,DC,288177043,20001,"{'latLng': {'lng': -77.021914, 'lat': 38.914968}}",38.914968
cca57a2e-8956-43a6-9d3b-0bafeb2bb435,US,122 Seaton Pl NW,-77.013023,Washington,Government Pension Health/Welfare Funds,637104.0,R,-77.013011,+(1)-(202)-2325647,637104.0,Government Pension Health/Welfare Funds,The Liberian Orphanage Humanitarian Projects Int,38.914662,DC,41697316,20001,"{'latLng': {'lng': -77.013023, 'lat': 38.914819}}",38.914819
664947a5-9841-434e-beba-6d9b2ce6cccd,US,603 Florida Ave NW,-77.020319,Washington,Auto Rental,751401.0,R,-77.020224,+(1)-(202)-2389390,751401.0,Auto Rental,Tomar Trucking,38.915746,DC,270341425,20001,"{'latLng': {'lng': -77.020319, 'lat': 38.9156}}",38.9156
16c30652-ff46-4439-95b8-999aeefc690d,US,603 Florida Ave NW,-77.020319,Washington,Computer Services,737101.0,R,-77.020224,+(1)-(202)-2329086,737101.0,Computer Services,Empowerment Technology,38.915746,DC,368234947,20001,"{'latLng': {'lng': -77.020319, 'lat': 38.9156}}",38.9156
e2ec3a60-bc50-45a7-b9b3-9a99f13430c6,US,1804 1st St NW,-77.012151,Washington,Advertising Marketing,731115.0,L,-77.012454,+(1)-(202)-7021186,731115.0,Advertising Marketing,Dreday Solutions,38.914327,DC,367810553,20001,"{'latLng': {'lng': -77.012151, 'lat': 38.914322}}",38.914322
3acbcfad-a531-48cc-8b97-c03525ee2aff,US,1901 4th St NW,-77.017352,Washington,(All) Restaurants,581208.0,R,-77.017219,+(1)-(202)-2343354,581208.0,(All) Restaurants,Ledroit Park Market,38.916063,DC,367691577,20001,"{'latLng': {'lng': -77.017352, 'lat': 38.915999}}",38.915999
62f0574d-d9d4-415d-b1c9-45100a981464,US,1 P St NW,-77.009518,Washington,,,R,-77.009613,+(1)-(202)-4621600,,,Brie Husted Architecture,38.909796,DC,361627650,20001,"{'latLng': {'lng': -77.009518, 'lat': 38.909639}}",38.909639
2c9e6fa2-67f7-4e2c-b4b9-5fa0b5cc76a6,US,12 Florida Ave NW,-77.009672,Washington,Manicurists,723102.0,L,-77.009672,+(1)-(202)-3871015,723102.0,Manicurists,Christina's Nail Salon,38.911056,DC,284060962,20001,"{'latLng': {'lng': -77.009672, 'lat': 38.911056}}",38.911056
54ecdd9b-c182-4478-a180-ebd6c06cb8a2,US,926 N St NW,-77.025129,Washington,,,L,-77.025121,+(1)-(202)-8425820,,,Kennedy Communications,38.907016,DC,366567268,20001,"{'latLng': {'lng': -77.025129, 'lat': 38.907226}}",38.907226
8d8120da-cd05-4968-947f-5869b995cd7f,US,926 N St NW,-77.025129,Washington,Advertising Marketing,731115.0,L,-77.025121,+(1)-(202)-4624700,731115.0,Advertising Marketing,Protein Media,38.907016,DC,367488878,20001,"{'latLng': {'lng': -77.025129, 'lat': 38.907226}}",38.907226
5280199a-a38b-4043-93dd-7710c1b2bcba,US,926 N St NW,-77.025129,Washington,News Service,738301.0,L,-77.025121,+(1)-(202)-7892799,738301.0,News Service,Dci Productions,38.907016,DC,275924442,20001,"{'latLng': {'lng': -77.025129, 'lat': 38.907226}}",38.907226
884b769b-8983-460b-b15c-9b0bb9f98a4f,US,926 N St NW,-77.025129,Washington,Museums,841201.0,L,-77.025121,+(1)-(202)-8429220,841201.0,Museums,Adamson Editions,38.907016,DC,2457514,20001,"{'latLng': {'lng': -77.025129, 'lat': 38.907226}}",38.907226
fc98c723-cf71-4b9c-b0d0-109310a27de6,US,607 New York Ave NW,-77.020076,Washington,,,R,-77.020076,+(1)-(866)-8114111,,,The Immortal Jellyfish,38.903583,DC,366801874,20001,"{'latLng': {'lng': -77.020076, 'lat': 38.903583}}",38.903583
55358d66-0c71-40f0-a2b5-8ba45d4fac5f,US,1825 8th St NW,-77.022942,Washington,,,R,-77.022942,+(1)-(202)-9696061,,,Washington DC Omega Locksmith,38.91458,DC,366568387,20001,"{'latLng': {'lng': -77.022942, 'lat': 38.91458}}",38.91458
432c8a1e-7d22-48bf-aa8b-60da5749f9f9,US,1825 8th St NW,-77.022942,Washington,Federal Government General Offices,919901.0,R,-77.022942,+(1)-(202)-9390757,919901.0,Federal Government General Offices,DC Government,38.91458,DC,367407498,20001,"{'latLng': {'lng': -77.022942, 'lat': 38.91458}}",38.91458
195906ff-c618-4ea6-a945-34be53e30a7a,US,1825 8th St NW,-77.022942,Washington,Schools (K-12),821103.0,R,-77.022942,+(1)-(202)-9394380,821103.0,Schools (K-12),Cleveland Elementary School,38.91458,DC,43813450,20001,"{'latLng': {'lng': -77.022942, 'lat': 38.91458}}",38.91458
2dd116f5-07d3-4076-addc-449fe1032752,US,618 T St NW,-77.020868,Washington,(All) Restaurants,581208.0,L,-77.020762,+(1)-(202)-2322225,581208.0,(All) Restaurants,Flava Restaurant & Bar,38.915319,DC,43813483,20001,"{'latLng': {'lng': -77.020868, 'lat': 38.915586}}",38.915586
dedb27d8-bc98-4d86-b44f-ee5ed0605554,US,614 T St NW,-77.020868,Washington,Grocery Stores,541105.0,L,-77.020687,+(1)-(202)-5889038,541105.0,Grocery Stores,Smada Market,38.915319,DC,276298285,20001,"{'latLng': {'lng': -77.020868, 'lat': 38.915586}}",38.915586
b091bfc7-51ed-4b40-bbbf-df5b994770ff,US,608 T St NW,-77.020801,Washington,Bakers Cake & Pie,546103.0,L,-77.02052,+(1)-(202)-6674700,546103.0,Bakers Cake & Pie,Zenebech Bakery,38.915321,DC,2448813,20001,"{'latLng': {'lng': -77.020801, 'lat': 38.915615}}",38.915615
02102ad1-386c-48f7-95f0-80d8f531d9aa,US,1045 5th St NW,-77.018933,Washington,,,R,-77.018869,+(1)-(202)-2890549,,,Chipotle Mexican Grill,38.903323,DC,279115464,20001,"{'latLng': {'lng': -77.018933, 'lat': 38.903323}}",38.903323
c95005a9-7387-4a0a-ab5e-e0548ad9edc1,US,1065 5th St NW,-77.018933,Washington,(All) Restaurants,581208.0,R,-77.018933,+(1)-(202)-2894674,581208.0,(All) Restaurants,Sweetgreen,38.903305,DC,284482040,20001,"{'latLng': {'lng': -77.018933, 'lat': 38.903305}}",38.903305
3c4fd064-cd75-4846-ae6b-457de236c06d,US,1739 9th St NW,-77.02397,Washington,Church Organizations,866104.0,R,-77.023464,+(1)-(202)-3879100,866104.0,Church Organizations,New Bethel Baptist Church,38.91383,DC,2449638,20001,"{'latLng': {'lng': -77.02397, 'lat': 38.913809}}",38.913809
74d11007-3237-4083-aa87-eaae585db20b,US,1023 4th St NW,-77.016171,Washington,Parking Garages,752102.0,R,-77.015929,+(1)-(703)-6752526,752102.0,Parking Garages,1023 4th St NW,38.903315,DC,366966887,20001,"{'latLng': {'lng': -77.016171, 'lat': 38.903319}}",38.903319
39ffe74d-0795-4467-8f02-965220f30ee7,US,900 M St NW,-77.024097,Washington,Cafes,581214.0,L,-77.024155,+(1)-(202)-2894601,581214.0,Cafes,First Cup Cafe,38.9054,DC,272869346,20001,"{'latLng': {'lng': -77.024097, 'lat': 38.905642}}",38.905642
2b8433f2-9f8b-41b8-927f-078e5a576ced,US,900 M St NW,-77.024097,Washington,Advertising Marketing,731115.0,L,-77.024155,+(1)-(202)-5063496,731115.0,Advertising Marketing,A1 Promotions,38.9054,DC,368342413,20001,"{'latLng': {'lng': -77.024097, 'lat': 38.905642}}",38.905642
02f88eb8-24ab-430f-86e6-e213b1f75a76,US,900 M St NW,-77.024097,Washington,,,L,-77.024155,+(1)-(202)-7195470,,,19 Dollar Emergency Locksmiths,38.9054,DC,362409608,20001,"{'latLng': {'lng': -77.024097, 'lat': 38.905642}}",38.905642
4529d1f2-a320-401b-97a3-6a3953d38f12,US,620 T St NW,-77.021084,Washington,Theatres Live,792207.0,L,-77.021094,+(1)-(202)-8032398,792207.0,Theatres Live,Howard Theater,38.915319,DC,368482879,20001,"{'latLng': {'lng': -77.021084, 'lat': 38.915565}}",38.915565
03ab2d98-af2c-4096-9a72-183d8cfabb0e,US,631 T St NW,-77.021164,Washington,Barbers,724101.0,R,-77.021162,+(1)-(202)-2999330,724101.0,Barbers,Eddies Hair Braiding,38.915716,DC,367376552,20001,"{'latLng': {'lng': -77.021164, 'lat': 38.915568}}",38.915568
0f476863-7415-4ad7-a9ad-961b2f54bd5a,US,631 T St NW,-77.021164,Washington,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,R,-77.021162,+(1)-(202)-2380008,508702.0,Beauty Salons-Equipment &  Supplies (Wholesale),The Howard Salon,38.915716,DC,275336079,20001,"{'latLng': {'lng': -77.021164, 'lat': 38.915568}}",38.915568
1c19f693-df4d-4a3d-8194-521bf315efd4,US,1100 New Jersey Ave NW,-77.014168,Washington,Lighting Stores,571926.0,L,-77.014168,+(1)-(202)-5061335,571926.0,Lighting Stores,Citelum,38.903737,DC,290910081,20001,"{'latLng': {'lng': -77.014168, 'lat': 38.903737}}",38.903737
3eabdb0a-41c4-4965-b9db-d6bed2c52c82,US,1100 New Jersey Ave NW,-77.014168,Washington,Real Estate Agents,653118.0,L,-77.014168,+(1)-(202)-8893611,653118.0,Real Estate Agents,Garden Village Apartments,38.903737,DC,368848608,20001,"{'latLng': {'lng': -77.014168, 'lat': 38.903737}}",38.903737
0d44e92d-52fa-489d-8150-6b9013e25d04,US,1100 New Jersey Ave NW,-77.014168,Washington,(All) Places Of Worship,866107.0,L,-77.014168,+(1)-(866)-5971599,866107.0,(All) Places Of Worship,Bible Way Outreach Ministries,38.903737,DC,2448420,20001,"{'latLng': {'lng': -77.014168, 'lat': 38.903737}}",38.903737
8fa3a157-70a1-4849-8498-540a29228c38,US,1100 New Jersey Ave NW,-77.014168,Washington,,,L,-77.014168,+(1)-(202)-4791082,,,Delta Resources,38.903737,DC,366592589,20001,"{'latLng': {'lng': -77.014168, 'lat': 38.903737}}",38.903737
475bd5cd-db94-4e24-9d61-76ba84d99047,US,1911 5th St NW,-77.01862,Washington,Day Care,835101.0,R,-77.018401,+(1)-(202)-7978134,835101.0,Day Care,Howard University Hospital Day Care Center,38.916244,DC,2448360,20001,"{'latLng': {'lng': -77.01862, 'lat': 38.916183}}",38.916183
6eade3cd-56ac-429c-9d6c-9def812562f0,US,2012 C St NE,-76.975726,Washington,Book Stores,594201.0,L,-76.975721,+(1)-(202)-8981121,594201.0,Book Stores,Unified Doers Management Group,38.893604,DC,277252452,20002,"{'latLng': {'lng': -76.975726, 'lat': 38.893363}}",38.893363
c9bb7cfa-020a-405c-a4c3-957ca7785756,US,2016 C St NE,-76.975634,Washington,Legal Services,811198.0,L,-76.975623,+(1)-(202)-5448060,811198.0,Legal Services,Newman Law Offices,38.893606,DC,364293047,20002,"{'latLng': {'lng': -76.975634, 'lat': 38.893363}}",38.893363
afe5ed6b-a559-4dfb-a2d7-06ab65bc161b,US,320 21st St NE,-76.975065,Washington,Church Organizations,866104.0,L,-76.975065,+(1)-(202)-3973895,866104.0,Church Organizations,St Benedict The Moor Church,38.8942,DC,2452331,20002,"{'latLng': {'lng': -76.975065, 'lat': 38.8942}}",38.8942
d56a8277-2d98-4028-b6a5-69d32d1664da,US,310 21st St NE,-76.975067,Washington,,,L,-76.975678,+(1)-(202)-6292179,,,Appletree Early Learning Pcs,38.894328,DC,279120382,20002,"{'latLng': {'lng': -76.975067, 'lat': 38.894317}}",38.894317
2ebdc423-d93b-4099-ab69-9191b6345001,US,1830 Constitution Ave NE,-76.979056,Washington,Schools (K-12),821103.0,L,-76.979028,+(1)-(202)-9395295,821103.0,Schools (K-12),District Of Columbia Government Instructional Superintendents Office,38.892658,DC,362447719,20002,"{'latLng': {'lng': -76.979056, 'lat': 38.891999}}",38.891999
92c35126-25d7-4d8f-983e-a9df9b54d3c5,US,1830 Constitution Ave NE,-76.979056,Washington,Schools (K-12),821103.0,L,-76.979028,+(1)-(202)-9392004,821103.0,Schools (K-12),Government Offices City Schools Public,38.892658,DC,361774511,20002,"{'latLng': {'lng': -76.979056, 'lat': 38.891999}}",38.891999
fd7e7916-2bb2-42b7-a82d-834427de6e53,US,Oklahoma Ave,-76.974101,Washington,Parks,799951.0,L,-76.974101,,799951.0,Parks,Heritage Island Park,38.894922,DC,368585164,20002,"{'latLng': {'lng': -76.974101, 'lat': 38.894922}}",38.894922
d2c11ed6-8a0d-4849-bd06-0f294d76fde7,US,Oklahoma Ave,-76.974101,Washington,Parks,799951.0,L,-76.974101,,799951.0,Parks,Kingman Island,38.894922,DC,361855024,20002,"{'latLng': {'lng': -76.974101, 'lat': 38.894922}}",38.894922
ac9ff31d-a1fb-4a9b-b95e-26901cfd84d8,US,2400 E Capitol St NE,-76.976578,Washington,Parking Garages,752102.0,R,-76.976578,+(1)-(202)-2958100,752102.0,Parking Garages,RFK Stadium,38.889619,DC,26254142,20003,"{'latLng': {'lng': -76.976578, 'lat': 38.889619}}",38.889619
80bbb425-201e-427b-a9d0-0b183d632851,US,2400 E Capitol St NE,-76.976578,Washington,,,R,-76.976578,+(1)-(202)-6716511,,,Police Department of District,38.889619,DC,290389142,20003,"{'latLng': {'lng': -76.976578, 'lat': 38.889619}}",38.889619
3cfa797a-9ed6-4e2e-b5df-31d791ac35ae,US,1806 D St NE,-76.978608,Washington,Wines Retail,592103.0,L,-76.978613,+(1)-(202)-3976700,592103.0,Wines Retail,A 18th And D Liquors,38.894931,DC,2452408,20002,"{'latLng': {'lng': -76.978608, 'lat': 38.894769}}",38.894769
7de73b02-879e-4423-9157-cc8428af5991,US,1806 D St NE,-76.978608,Washington,,,L,-76.978613,+(1)-(202)-3881399,,,Jbb Group,38.894931,DC,284794634,20002,"{'latLng': {'lng': -76.978608, 'lat': 38.894769}}",38.894769
6393e661-e5d3-4040-9e74-2a557b7a2747,US,1804 D St NE,-76.978697,Washington,Grocery Stores,541105.0,L,-76.978701,+(1)-(202)-3978739,541105.0,Grocery Stores,Economy Market,38.894933,DC,2452384,20002,"{'latLng': {'lng': -76.978697, 'lat': 38.894771}}",38.894771
786cc8d1-ab0b-4138-98f7-30be579244b2,US,1804 D St NE,-76.978697,Washington,,,L,-76.978701,+(1)-(202)-6884457,,,Locksmith,38.894933,DC,362429471,20002,"{'latLng': {'lng': -76.978697, 'lat': 38.894771}}",38.894771
00315c88-9876-4aa5-871e-ca5410636e55,US,2001 E Capitol St SE,-76.975788,Washington,,,R,-76.975539,+(1)-(202)-7301579,,,Capital Guardian Youth Challenge Academy,38.88918,DC,368212463,20003,"{'latLng': {'lng': -76.975788, 'lat': 38.889372}}",38.889372
14c00097-bcb3-4c2c-b00e-6189661e91a4,US,2001 E Capitol St SE,-76.975788,Washington,,,R,-76.975539,+(1)-(877)-7994614,,,DC Army National Guard,38.88918,DC,362691735,20003,"{'latLng': {'lng': -76.975788, 'lat': 38.889372}}",38.889372
29d360c4-259a-46b0-a75f-967e47ad32fe,US,2001 E Capitol St SE,-76.975788,Washington,Sportswear,569913.0,R,-76.975539,+(1)-(202)-5432205,569913.0,Sportswear,The Sports Authority,38.88918,DC,361715112,20003,"{'latLng': {'lng': -76.975788, 'lat': 38.889372}}",38.889372
1ee5817c-842d-4605-99fd-dd0cbcb13f82,US,2001 E Capitol St SE,-76.975788,Washington,Clothing Retail,565101.0,R,-76.975539,+(1)-(202)-5471964,565101.0,Clothing Retail,Farley Enterprises,38.88918,DC,275680515,20003,"{'latLng': {'lng': -76.975788, 'lat': 38.889372}}",38.889372
00c5a006-a164-48d4-91d0-2b005dd6b161,US,2001 E Capitol St SE,-76.975788,Washington,Sportswear,569913.0,R,-76.975539,+(1)-(202)-5431074,569913.0,Sportswear,Saucony,38.88918,DC,367635263,20003,"{'latLng': {'lng': -76.975788, 'lat': 38.889372}}",38.889372
0deb92fd-1535-4e8f-97c8-a0f7e581dc7a,US,2001 E Capitol St SE,-76.975788,Washington,Stadiums Arenas & Athletic Fields,794104.0,R,-76.975539,,794104.0,Stadiums Arenas & Athletic Fields,DC Armory,38.88918,DC,303089652,20003,"{'latLng': {'lng': -76.975788, 'lat': 38.889372}}",38.889372
2c5145d6-5055-42c2-a36b-1cd472149e9b,US,2001 E Capitol St SE,-76.975788,Washington,Grocery Stores,541105.0,R,-76.975539,+(1)-(202)-5430183,541105.0,Grocery Stores,Advanced Food Concepts,38.88918,DC,361961864,20003,"{'latLng': {'lng': -76.975788, 'lat': 38.889372}}",38.889372
cf83eebf-d8e1-4e6b-98be-49ca5c3e3f09,US,1802 D St NE,-76.97886,Washington,Day Care,835101.0,L,-76.978857,+(1)-(202)-6218510,835101.0,Day Care,Growth Spurts Child Development Center,38.894903,DC,367595831,20002,"{'latLng': {'lng': -76.97886, 'lat': 38.894773}}",38.894773
b97a1eb1-ec57-4d96-82ff-62c3efba6e5a,US,411 18th St NE,-76.97897,Washington,Bakers Cake & Pie,546103.0,R,-76.978832,+(1)-(202)-2902397,546103.0,Bakers Cake & Pie,Capitol Hill Bakery,38.895188,DC,304184471,20002,"{'latLng': {'lng': -76.97897, 'lat': 38.895136}}",38.895136
39468515-549b-4ba8-8a98-9fc954c2b355,US,500 19th St NE,-76.977263,Washington,City Government Executive Offices,911104.0,L,-76.977263,+(1)-(202)-7272591,911104.0,City Government Executive Offices,District Of Columbia Government Recreation Centers And Playgrounds,38.896118,DC,363183790,20002,"{'latLng': {'lng': -76.977263, 'lat': 38.896118}}",38.896118
d73c5d65-dc3c-474a-b4dc-59d281992768,US,208 17th St NE,-76.980773,Washington,Construction Building Contractors,152130.0,L,-76.980985,+(1)-(202)-6758452,152130.0,Construction Building Contractors,N&D Enterprise,38.892342,DC,21664140,20002,"{'latLng': {'lng': -76.980773, 'lat': 38.892296}}",38.892296
9b6b9b54-34b6-47d9-b33f-007d5bba56e3,US,1729 E Capitol St SE,-76.979483,Washington,Construction Building Contractors,152130.0,R,-76.97945,+(1)-(202)-5253050,152130.0,Construction Building Contractors,Clark Construction,38.889457,DC,284827566,20003,"{'latLng': {'lng': -76.979483, 'lat': 38.889798}}",38.889798
338b1540-8445-4af1-bf50-d0cdda77b55c,US,1845 A St SE,-76.977448,Washington,,,R,-76.977428,+(1)-(202)-5598881,,,Acme 24 Hr Pest,38.888521,DC,288469659,20003,"{'latLng': {'lng': -76.977448, 'lat': 38.888662}}",38.888662
39f6d741-f632-4fe3-928b-a1b6e270ce84,US,1717 E Capitol St SE,-76.97991,Washington,Real Estate Agents,653118.0,R,-76.979868,+(1)-(202)-6980550,653118.0,Real Estate Agents,Kennedy Row Residential,38.889457,DC,284065223,20003,"{'latLng': {'lng': -76.97991, 'lat': 38.889799}}",38.889799
